region,location_name,user_name,source,rating,review_text,review_date
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,matheus bambang,Google Maps,1,Animals were chained up and kept in cages.,2023-09-28T05:32:57.745Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Emma Nicole,Google Maps,5,,2023-09-28T05:15:59.908Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,김명수,Google Maps,3,A 15 minutes trip to take you to this island. Almost $50 USD per person . Probably 20 minutes time at the island. I think it's over priced..,2023-09-26T06:49:47.018Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Tommy Helmy,Google Maps,1,Mereka menipu wisatawan! Hati-hati!,2023-09-26T04:58:18.513Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,A P,Google Maps,5,,2023-09-24T23:38:35.041Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Ninis Fitria,Google Maps,1,Edukasi minim dan tidak jelas.,2023-09-24T20:54:16.476Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,A S,Google Maps,2,"Mit eine lachendem und einem weinenden Auge zu betrachten. Einige Tiere werden dort echt nicht gut gehalten und der Guide bettelte ständig um Trinkgeld. Aber wenigstens tun sie etwas, um die Population der Green olive turtles zu unterstützen. Ich würde es trotzdem nicht weiter empfehlen.",2023-09-24T03:19:57.050Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Betty Reinhardt,Google Maps,1,"This place is a great example of how far the locals will go to get your money.
 Absolutely horrendous conditions for the poor turtles and other animals caged and chained in concrete enclosures so tourists can take photos with them.
 Truly horrible in every way.",2023-09-23T15:34:46.973Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Nicole West,Google Maps,5,Bagus,2023-09-23T13:53:38.574Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Jono Jono,Google Maps,5,Suasananya tenang dan mendukung edukasi lingkungan.,2023-09-23T02:54:50.757Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Bee Crafty,Google Maps,5,,2023-09-22T18:27:44.183Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Kos PUTRA Alrafa,Google Maps,5,Tempat yang baik untuk belajar tentang penyu.,2023-09-22T18:16:14.878Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Jayantara Advertising,Google Maps,5,,2023-09-21T03:46:10.356Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Tommy Saiful,Google Maps,5,Konservasi penyu dijelaskan dengan cukup jelas.,2023-09-20T13:39:37.196Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Anup Kapoor,Google Maps,1,"Harga sangat mahal untuk pergi ke pulau ini, dan selain itu sama sekali bukan sebuah yayasan, melainkan pabrik untuk mencari uang… sebaiknya dihindari. Harga sangat Mahal untuk pergi ke pulau ini, dan selain itu sama sekali bukan sebuah yayasan, melainkan pabrik untuk mencari uang… sebaiknya dihindari.",2023-09-20T06:45:15.703Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Phanélie !,Google Maps,5,The new experience to see the baby turtles love it,2023-09-19T12:40:54.604Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,irwan lim limhukpau,Google Maps,1,"This was by far the worst state of animal cruelty I’ve seen. The turtles are in horrible conditions the other animals are in chains or cages with no water available, a snake had tape around its mouth and I asked if they ever take it off they told me at night apparently they do. I honestly wanted to grab every animal and take it home it made me so upset to see this poor animals!",2023-09-17T22:58:49.676Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Shantelle Chiswick,Google Maps,1,"Poor treatment, discusting conditions.",2023-09-17T12:06:21.290Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,John P,Google Maps,5,,2023-09-17T08:32:55.599Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Rene Salinas,Google Maps,2,Pengalaman wisata sangat negatif.,2023-09-17T07:25:20.947Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,ali alnathiri,Google Maps,1,"If you’re reading this before you go do NOT visit. Unfortunately me like many others I’ve read had this place included in a boating / snorkelling package. I knew as soon as we arrived this was animal torture and I felt so bad for these poor animals. Turtles are in dirty water, almost empty tanks of baby turtles, half of them are dead, later were told you can “buy” one to release it in the ocean (obviously why they are bred). Guide kept telling us they will release in a few weeks (all, not just the turtles) but I’ve just seen pictures from 1,3,5 years ago on here with the same animals I saw today Sep 2023.
 
 There was also: Boa constrictor, a chained iguana, a chained cockatoo, a chained monkey, x2 toucans, x1 bat, x1 luwak? Or similar. All the cages were like prison. Old rusty and empty. Not one animal had water. Kept reassuring us it was a rescue centre but there was paintings in the cages of what animal lived in there .. clearly it’s permanent home. Toucans looked really really unwell as did the luwak. I hope they die quickly and soon so they don’t have to live another day in torture. Poor things.
 
 Absolutely APPALLING! Guide asked for a tip at the end.
 
 The picture I’ve added when in live mode shows only 3 moving turtles. The rest are dead.",2023-09-16T15:11:26.100Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Sarah Webber,Google Maps,3,Suasana cukup mendukung untuk berkunjung singkat.,2023-09-14T12:42:28.076Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Maftukhatuz Zulfa,Google Maps,3,Harga masih dalam batas wajar.,2023-09-14T08:05:57.624Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Siti Rahmah Ks,Google Maps,3,"It has good ethos, but very run down and needs serious financial support.
 Not sure that governments help out with these things.",2023-09-14T07:51:04.530Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Michelle Martin,Google Maps,1,NICHT HINGEHEN!!! Sehr schlechte Haltung der Tiere! Die Becken sind viel zu klein und die Tiere werden nicht gerettet sondern einfach festgehalten für Touristen um Geld zu verdienen. Gegen Geld kann man Babyschildkröten kaufen und ins Meer lassen. Dieser Ort gehört für immer geschlossen. Ich wollte sofort weg und konnte es mir nicht anschauen.,2023-09-14T06:08:53.686Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Sonja Angolo,Google Maps,5,Turtle Island. Turtle rescue conservation and rehabilitation,2023-09-14T03:07:13.452Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Chris Francis,Google Maps,5,,2023-09-12T01:46:57.143Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,daus firda,Google Maps,5,,2023-09-11T14:23:02.320Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Arya,Google Maps,5,Glad Indonesia have this place,2023-09-10T11:46:06.905Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Roland Arifin,Google Maps,3,Its beautiful but desperately needs funds for the enclosures and animals,2023-09-10T08:16:44.530Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Letisha Whiteman,Google Maps,5,The best sport,2023-09-10T06:57:43.938Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Steven Aleandroo,Google Maps,1,"Sangat mengerikan bagi hewan-hewan. Kandangnya sudah usang dan jauh terlalu kecil. Jauh dari yang disebut sebagai tempat pembiakan atau pusat penyelamatan—ini murni bisnis semata.
 Ditambah lagi ada kebun binatang pribadi kecil dengan seekor monyet yang dipelihara sendirian, mengguncang-guncang kandangnya dan berteriak mengekspresikan penderitaannya, serta hewan-hewan lain yang duduk lesu di dalam kandang dengan bulu yang kusam.
 Saya tidak pernah membayangkan keadaannya akan separah ini.",2023-09-09T12:38:01.485Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Karina B.,Google Maps,1,Tidak direkomendasikan untuk wisata edukasi.,2023-09-08T15:50:01.402Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Eydaleine Paul,Google Maps,3,Biasa Aja,2023-09-08T05:30:48.261Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,omji v,Google Maps,1,"ANIMAL ABUSE SCAM - REVIEWS WRITTEN BY LOCALS. YOU HAVE V
 BEEN WARNED",2023-09-05T04:51:54.996Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Ellie Robertson,Google Maps,5,Seru tempatnya jg asik.,2023-09-04T11:07:48.720Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,DennIz And,Google Maps,5,,2023-09-04T08:57:38.072Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Renata Andrea,Google Maps,5,Mantab,2023-09-03T13:29:52.221Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,arif anugerahjayamandiri,Google Maps,5,,2023-09-03T10:30:52.557Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,pankaj kalra,Google Maps,5,Tempat yang baik untuk belajar tentang penyu.,2023-09-02T07:00:40.807Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Dhaval Patel,Google Maps,3,Konsep konservasi diperkenalkan secara sederhana.,2023-09-01T05:41:41.897Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,cera,Google Maps,4,Tempat edukasi tentang penyu laut,2023-08-31T00:08:38.698Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Didik Supriyanto,Google Maps,5,,2023-08-30T03:00:19.239Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Hu Xiacai,Google Maps,5,"Semenjak ada maps,biarpun tidak tau,asal ada serlok pasti sampai di gujuan",2023-08-29T08:39:56.717Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Edi Simeone,Google Maps,5,,2023-08-27T15:20:23.216Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Asep Irfan Nugraha,Google Maps,5,Wonderful experience at Turtle park.,2023-08-27T05:36:14.530Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Subramanian Narayan,Google Maps,1,"Horrific place. Animals are manhandled and conditions are extremely cramped. DO NOT SUPPORT THESE PLACES. Worst experience so far in Bali, absolutely disgusted humans can treat such beautiful creatures so poorly.",2023-08-26T15:25:12.674Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Megan Beach,Google Maps,4,"Pemandu ramah, fasilitas kurang diperhatikan pemerintah lokal",2023-08-25T15:05:00.063Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,darmono yatiman,Google Maps,4,Beautiful clear beach with wide range of water sports activities,2023-08-25T03:10:52.468Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Abhijith Vs,Google Maps,4,"When you go for water sports at that time they will recommend going on this island. If you have time you can go here. You will find turtles of different types. You can also see some other types of animals such as bata, owls, Peacock etc. But apart from that there is not much to watch.",2023-08-24T06:35:14.024Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Prateek Khandelwal,Google Maps,5,,2023-08-22T12:49:14.173Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,linda Zemzare,Google Maps,3,Suasananya cukup tenang saat kami berkunjung,2023-08-22T08:38:39.009Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Kiyo Ushizaka,Google Maps,5,,2023-08-22T04:30:33.876Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,SukmaJahe Sarabba,Google Maps,1,"We paid 80 euros for 2 people already in advance (we were defrauded) and in addition to arrive on the island they take a full photo and insist on paying to release baby turtles and buy photos. (10 euros a single photo) when we refuse to buy, he shoots us straight from the island. These are real escro. Dishonest people! And in addition I advise you not to go because there is really but really nothing exceptional to see.",2023-08-22T02:30:38.879Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Erkli Gulsum,Google Maps,1,"Pria berbaju merah berusia sekitar lima puluhan adalah pencuri. Hati-hati dengannya, dia bekerja di sana.
 Penipu—dia mengatakan bisa melepas bayi penyu ke alam bebas dengan biaya 20 euro dan ingin menjual foto Anda seharga 150 ribu per foto.",2023-08-21T19:56:08.329Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Kerem ERIKLI,Google Maps,5,Program konservasi penyu di sini sangat bermanfaat.,2023-08-21T16:02:42.052Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,João Arantes,Google Maps,5,Suasananya tenang dan mendukung edukasi lingkungan.,2023-08-21T08:56:28.475Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Berri Primanto,Google Maps,5,Upaya pelestarian penyu dilakukan dengan serius.,2023-08-20T10:55:12.218Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,AGUS NURFALAH,Google Maps,5,,2023-08-20T08:23:26.228Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,farhan maruli,Google Maps,1,This place was absolutely horrific. Balled my eyes out at first glance around. Working in rehabilitation I knew immediately this is not what it is advertised as. Conditions were shocking and the sadness on some of the animals faces was appalling. Complete neglect. The nonsense they tried to spew was ridiculous once they noticed my devastation. These animals will not be released and this is the worst form of a zoo. I left immediately and was in tears the entire way home.,2023-08-19T07:33:28.864Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Skye van Straaten,Google Maps,1,Very disappointed in the obvious animal abuse at turtle island please don't support!!,2023-08-18T18:28:33.003Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Nicola Ternezis,Google Maps,3,Harga masuk tergolong standar untuk wisata edukasi.,2023-08-18T14:36:58.380Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Praveen Deshmane,Google Maps,5,,2023-08-18T13:18:56.868Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Mujib Hannan,Google Maps,1,Tempat yang mengerikan. Tolong jangan datang… jangan kita mendukung tempat seperti ini. Tempat ini dijual kepada saya sebagai lokasi perawatan dan konservasi beberapa spesies untuk kemudian dikembalikan ke habitat alaminya. Palsu… sangat palsu!!! Bohong! Ini hanyalah kebun binatang murahan.**,2023-08-18T04:56:14.883Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Insaf,Google Maps,4,Cuma kurang luas buat penangkaran penyunya,2023-08-17T04:12:19.545Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Muhlisun Isun,Google Maps,4,,2023-08-16T11:45:07.121Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Devanshu Malhotra,Google Maps,5,,2023-08-16T11:30:38.845Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,ROSSALIA TUDU,Google Maps,2,Gak Lagi Deh,2023-08-16T11:07:24.947Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Aahd,Google Maps,3,"Tidak ada yang mengesankan. Ada penyu, kelelawar, piton, merak, dan tukan. Tiga bintang hanya untuk stafnya.",2023-08-16T10:44:21.747Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Maksim L,Google Maps,5,"Seru, tidak hanya melihat penakaran penyu, disana juga ada bermacam macam hewan, ada ular, burung, dll",2023-08-16T06:28:16.321Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,maya damayanty,Google Maps,1,"It is considered the most bad place i had ever been to , very dirty disgusting place , the beach is full of dirts and stones that hurt our feet , i swear i regret coming here , and i wrote this comment to advise others not to loose their money and come here ☹️☹️☹️ it doesnot desrve to come here actually ☹️",2023-08-15T14:17:37.119Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Aya Mohamed,Google Maps,5,,2023-08-15T07:44:24.469Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Bandish T,Google Maps,5,,2023-08-15T03:02:12.680Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Wulan Asihutami Sundari,Google Maps,3,Cukup Sekali Saja,2023-08-14T12:40:34.969Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Abhimanyu Kumar,Google Maps,5,"Anak anak suka banget nyebrang pake glas bottom boat, yang waktu itu Kita kesiangan jadi ga ada ikan yang lewat , sampe di penakaran, Bli nya Baek banget jelasin satu satu penyu nya,,, anak anak ngasih makan penyu dan liat liat beberapa hewan yang ada di penangkaran, di penangkaran bisa minum dan makan( mungkin) tapi musti bawa cash ya soalnya ga bisa pakai kartu,",2023-08-14T10:53:15.953Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Bernadette Medina,Google Maps,1,Kapal Mogok,2023-08-12T12:05:57.135Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Daniel Parizot,Google Maps,2,"Sarana kapal mogok, BBM hbs, harga mahal",2023-08-12T07:55:28.905Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Nurdi mpd,Google Maps,4,,2023-08-12T07:52:16.731Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,HW Law,Google Maps,5,,2023-08-11T22:18:36.049Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,putri ayu artha wardhani,Google Maps,1,"Bestemt ikke pengene være! Vores chauffør foreslog os dette sted, men vi følte også grueligt røvrendt allerede undervejs på turen. Vi fik af vide vi skulle med “glass boat” og fodre fisk inden vi ankom til “turtle island”. Vi fik et par stykker toast hver, men der i vandet lå der fyldt med toast og ingen fisk ville spise. Glasbunden af båden fyldte under en kvadratmeter. På reservatet blev vi mødt af bassiner og pools med rigtig mange skildpadder i - hvilket vi var forarget over. Vi mistænkte med det samme at det ikke er et sted der hjælper skildpadder, men blot prøver at tjene penge. Vi havde en rigtig dårlig fornemmelse, og fortryder at vi har langt en god sum penge der. Bare lad være!",2023-08-11T06:44:27.632Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Stine Kjær,Google Maps,5,"Good
 But not wow",2023-08-11T06:31:36.922Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Neelambara Nitin Sarawgi,Google Maps,5,,2023-08-10T11:23:32.859Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Grensa Sudjana,Google Maps,5,Good,2023-08-09T14:48:57.661Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,sunarto zao,Google Maps,1,"Some animals have chains and are in cages, that is terrible! The small turtles will be free one day, hopefully, but not the adult ones. I went there because it was included in a tour, but I would never come back again. We are in the 21st century and these things must be stopped.",2023-08-08T15:45:01.882Z
Wilayah Bali Selatan,Dari DELUANG SARI Penangkaran Penyu Bali Tanjung Benoa,Irene C Mateo,Google Maps,5,Pemandunya menjelaskan dengan rinci dan baik,2023-08-08T15:12:04.508Z
